JournalCode	JournalLib	EcritureNum	LigneNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	CompteLibAouX	PieceRef	PieceRefInt	PieceDate	PieceEcheance	EcritureLib	NatureCode	NatureLib	EcritureLet	DateLet	PaiementCode	PaiementLib	ValidDate	CreationDate	CreationHeure	CreationUtilisateur	ModifDate	ModifHeure	ModifUtilisateur	Credit	Debit	Montant	Sens	MontantSigne	Sens	Montantdevise	Idevise	Vide
VE	VENTES	2066	15461	24/11/2020	706001	PRODUCTION VENDUE LICENCE			PRODUCTION VENDUE LICENCE	0005959		24/11/2020	24/12/2020	FACTURE AFPAR	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				762,25	0,00	762,25	C	-762,25	-1			
VE	VENTES	2067	15440	24/11/2020	411000	COLLECTIF CLIENTS	00588	BATILOG	BATILOG	0005960		24/11/2020	23/01/2021	FACTURE BATILOG	FA	FACTURE	AAC	28/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	257,39	257,39	D	257,39	+1			
VE	VENTES	2067	15447	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005960		24/11/2020	23/01/2021	FACTURE BATILOG	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				43,97	0,00	43,97	C	-43,97	-1			
VE	VENTES	2067	15465	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005960		24/11/2020	23/01/2021	FACTURE BATILOG	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				198,18	0,00	198,18	C	-198,18	-1			
VE	VENTES	2067	15474	24/11/2020	708810	PORT			PORT	0005960		24/11/2020	23/01/2021	FACTURE BATILOG	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				15,24	0,00	15,24	C	-15,24	-1			
VE	VENTES	2068	15439	24/11/2020	411000	COLLECTIF CLIENTS	00575	BOYS	BOYS	0005961		24/11/2020	24/11/2020	FACTURE BOYS	FA	FACTURE	AAA	12/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	39,53	39,53	D	39,53	+1			
VE	VENTES	2068	15448	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005961		24/11/2020	24/11/2020	FACTURE BOYS	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				6,75	0,00	6,75	C	-6,75	-1			
VE	VENTES	2068	15466	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005961		24/11/2020	24/11/2020	FACTURE BOYS	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				32,78	0,00	32,78	C	-32,78	-1			
VE	VENTES	2069	15442	24/11/2020	411000	COLLECTIF CLIENTS	00608	NEROUD	NEROUD	0005962		24/11/2020	24/11/2020	FACTURE NEROUD	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				0,00	33,39	33,39	D	33,39	+1			
VE	VENTES	2069	15449	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005962		24/11/2020	24/11/2020	FACTURE NEROUD	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				5,70	0,00	5,70	C	-5,70	-1			
VE	VENTES	2069	15467	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005962		24/11/2020	24/11/2020	FACTURE NEROUD	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				27,68	0,00	27,68	C	-27,68	-1			
VE	VENTES	2069	20269	24/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005962		24/11/2020		Equilibre lot 0002069							24/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2070	15435	24/11/2020	411000	COLLECTIF CLIENTS	00314	DOUCEURS D	DOUCEURS D	0005963		24/11/2020	24/11/2020	FACTURE DOUCEURS D	FA	FACTURE	AAT	01/02/2021			24/11/2020	25/02/2022	09:50:57	JM				0,00	73,27	73,27	D	73,27	+1			
VE	VENTES	2070	15450	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005963		24/11/2020	24/11/2020	FACTURE DOUCEURS D	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				12,51	0,00	12,51	C	-12,51	-1			
VE	VENTES	2070	15468	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005963		24/11/2020	24/11/2020	FACTURE DOUCEURS D	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				60,75	0,00	60,75	C	-60,75	-1			
VE	VENTES	2070	20270	24/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005963		24/11/2020		Equilibre lot 0002070							24/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2071	15431	24/11/2020	411000	COLLECTIF CLIENTS	00036	CAT	CAT	0005964		24/11/2020	10/02/2021	FACTURE CAT	FA	FACTURE	ADE	11/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	82,73	82,73	D	82,73	+1			
VE	VENTES	2071	15451	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005964		24/11/2020	10/02/2021	FACTURE CAT	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				14,13	0,00	14,13	C	-14,13	-1			
VE	VENTES	2071	15469	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005964		24/11/2020	10/02/2021	FACTURE CAT	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				68,60	0,00	68,60	C	-68,60	-1			
VE	VENTES	2072	15443	24/11/2020	411000	COLLECTIF CLIENTS	00609	MARISIERE	MARISIERE	0005965		24/11/2020	24/12/2020	FACTURE MARISIERE	FA	FACTURE	AAA	26/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	126,86	126,86	D	126,86	+1			
VE	VENTES	2072	15452	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005965		24/11/2020	24/12/2020	FACTURE MARISIERE	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				21,67	0,00	21,67	C	-21,67	-1			
VE	VENTES	2072	15470	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005965		24/11/2020	24/12/2020	FACTURE MARISIERE	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				105,19	0,00	105,19	C	-105,19	-1			
VE	VENTES	2073	15441	24/11/2020	411000	COLLECTIF CLIENTS	00603	FOYERS DE	FOYERS DE	0005966		24/11/2020	24/12/2020	FACTURE FOYERS DE	FA	FACTURE	AAC	11/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	5490,60	5490,60	D	5490,60	+1			
VE	VENTES	2073	15453	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005966		24/11/2020	24/12/2020	FACTURE FOYERS DE	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				937,86	0,00	937,86	C	-937,86	-1			
VE	VENTES	2073	15471	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005966		24/11/2020	24/12/2020	FACTURE FOYERS DE	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				4552,74	0,00	4552,74	C	-4552,74	-1			
VE	VENTES	2074	15571	28/11/2020	411000	COLLECTIF CLIENTS	00387	HERGAS	HERGAS	0000178		28/11/2020	28/11/2020	AVOIR HERGAS	AV	AVOIR	AAY	11/01/2021			28/11/2020	25/02/2022	09:50:57	JM				404,48	0,00	404,48	C	-404,48	-1			
VE	VENTES	2074	15574	28/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0000178		28/11/2020	28/11/2020	AVOIR HERGAS	AV	AVOIR					28/11/2020	25/02/2022	09:50:57	JM				0,00	69,09	69,09	D	69,09	+1			
VE	VENTES	2074	15578	28/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0000178		28/11/2020	28/11/2020	AVOIR HERGAS	AV	AVOIR					28/11/2020	25/02/2022	09:50:57	JM				0,00	335,39	335,39	D	335,39	+1			
VE	VENTES	2075	15573	28/11/2020	411000	COLLECTIF CLIENTS	00610	MORIN	MORIN	0005967		28/11/2020	28/12/2020	FACTURE MORIN	FA	FACTURE	AAA	07/12/2020			28/11/2020	25/02/2022	09:50:57	JM				0,00	2757,80	2757,80	D	2757,80	+1			
VE	VENTES	2075	15575	28/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005967		28/11/2020	28/12/2020	FACTURE MORIN	FA	FACTURE					28/11/2020	25/02/2022	09:50:57	JM				471,07	0,00	471,07	C	-471,07	-1			
VE	VENTES	2075	15579	28/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005967		28/11/2020	28/12/2020	FACTURE MORIN	FA	FACTURE					28/11/2020	25/02/2022	09:50:57	JM				2286,74	0,00	2286,74	C	-2286,74	-1			
VE	VENTES	2075	20271	28/11/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005967		28/11/2020		Equilibre lot 0002075							28/11/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2076	15572	29/11/2020	411000	COLLECTIF CLIENTS	00389	AVCA	AVCA	0005968		29/11/2020	15/02/2021	FACTURE AVCA	FA	FACTURE	AAI	26/12/2020			29/11/2020	25/02/2022	09:50:57	JM				0,00	6067,17	6067,17	D	6067,17	+1			
VE	VENTES	2076	15576	29/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005968		29/11/2020	15/02/2021	FACTURE AVCA	FA	FACTURE					29/11/2020	25/02/2022	09:50:57	JM				1036,35	0,00	1036,35	C	-1036,35	-1			
VE	VENTES	2076	15580	29/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005968		29/11/2020	15/02/2021	FACTURE AVCA	FA	FACTURE					29/11/2020	25/02/2022	09:50:57	JM				5030,82	0,00	5030,82	C	-5030,82	-1			
VE	VENTES	2077	15570	30/11/2020	411000	COLLECTIF CLIENTS	00359	GCA	GCA	0005969		30/11/2020	10/01/2021	FACTURE GCA	FA	FACTURE	ABG	08/03/2021			30/11/2020	25/02/2022	09:50:57	JM				0,00	1838,54	1838,54	D	1838,54	+1			
VE	VENTES	2077	15577	30/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005969		30/11/2020	10/01/2021	FACTURE GCA	FA	FACTURE					30/11/2020	25/02/2022	09:50:57	JM				314,04	0,00	314,04	C	-314,04	-1			
VE	VENTES	2077	15581	30/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005969		30/11/2020	10/01/2021	FACTURE GCA	FA	FACTURE					30/11/2020	25/02/2022	09:50:57	JM				1524,49	0,00	1524,49	C	-1524,49	-1			
VE	VENTES	2077	20272	30/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005969		30/11/2020		Equilibre lot 0002077							30/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2078	15628	05/12/2020	411000	COLLECTIF CLIENTS	00516	ROZIARD	ROZIARD	0000179		05/12/2020	05/12/2020	AVOIR ROZIARD	AV	AVOIR	AAL	17/01/2021			05/12/2020	25/02/2022	09:50:57	JM				86,41	0,00	86,41	C	-86,41	-1			
VE	VENTES	2078	15633	05/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0000179		05/12/2020	05/12/2020	AVOIR ROZIARD	AV	AVOIR					05/12/2020	25/02/2022	09:50:57	JM				0,00	14,76	14,76	D	14,76	+1			
VE	VENTES	2078	15652	05/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0000179		05/12/2020	05/12/2020	AVOIR ROZIARD	AV	AVOIR					05/12/2020	25/02/2022	09:50:57	JM				0,00	71,65	71,65	D	71,65	+1			
VE	VENTES	2079	15624	05/12/2020	411000	COLLECTIF CLIENTS	00431	GIRODET	GIRODET	0005970		05/12/2020	05/01/2021	FACTURE GIRODET	FA	FACTURE	AA8	05/02/2021			05/12/2020	25/02/2022	09:50:57	JM				0,00	1213,43	1213,43	D	1213,43	+1			
VE	VENTES	2079	15637	05/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005970		05/12/2020	05/01/2021	FACTURE GIRODET	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				207,27	0,00	207,27	C	-207,27	-1			
VE	VENTES	2079	15644	05/12/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005970		05/12/2020	05/01/2021	FACTURE GIRODET	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				1006,16	0,00	1006,16	C	-1006,16	-1			
VE	VENTES	2080	15631	05/12/2020	411000	COLLECTIF CLIENTS	00524	ENTREPOTS	ENTREPOTS	0005971		05/12/2020	05/12/2020	FACTURE ENTREPOTS	FA	FACTURE	AAI	05/02/2021			05/12/2020	25/02/2022	09:50:57	JM				0,00	522,14	522,14	D	522,14	+1			
VE	VENTES	2080	15632	05/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005971		05/12/2020	05/12/2020	FACTURE ENTREPOTS	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				78,20	0,00	78,20	C	-78,20	-1			
VE	VENTES	2080	15638	05/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005971		05/12/2020	05/12/2020	FACTURE ENTREPOTS	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				10,99	0,00	10,99	C	-10,99	-1			
VE	VENTES	2080	15649	05/12/2020	706002	PRESTATIONS SERVICES MICRO			PRESTATIONS SERVICES MICRO	0005971		05/12/2020	05/12/2020	FACTURE ENTREPOTS	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				53,36	0,00	53,36	C	-53,36	-1			
VE	VENTES	2080	15651	05/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005971		05/12/2020	05/12/2020	FACTURE ENTREPOTS	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				379,60	0,00	379,60	C	-379,60	-1			
VE	VENTES	2080	20273	05/12/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005971		05/12/2020		Equilibre lot 0002080							05/12/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2081	15626	05/12/2020	411000	COLLECTIF CLIENTS	00472	SONOFI	SONOFI	0005972		05/12/2020	03/02/2021	FACTURE SONOFI	FA	FACTURE	AA4	30/12/2020			05/12/2020	25/02/2022	09:50:57	JM				0,00	1378,90	1378,90	D	1378,90	+1			
VE	VENTES	2081	15639	05/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005972		05/12/2020	03/02/2021	FACTURE SONOFI	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				235,53	0,00	235,53	C	-235,53	-1			
VE	VENTES	2081	15646	05/12/2020	706001	PRODUCTION VENDUE LICENCE			PRODUCTION VENDUE LICENCE	0005972		05/12/2020	03/02/2021	FACTURE SONOFI	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				1143,37	0,00	1143,37	C	-1143,37	-1			
VE	VENTES	2082	15630	05/12/2020	411000	COLLECTIF CLIENTS	00516	ROZIARD	ROZIARD	0005973		05/12/2020	05/01/2021	FACTURE ROZIARD	FA	FACTURE	AAL	17/01/2021			05/12/2020	25/02/2022	09:50:57	JM				0,00	322,66	322,66	D	322,66	+1			
VE	VENTES	2082	15634	05/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005973		05/12/2020	05/01/2021	FACTURE ROZIARD	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				55,11	0,00	55,11	C	-55,11	-1			
VE	VENTES	2082	15653	05/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005973		05/12/2020	05/01/2021	FACTURE ROZIARD	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				252,30	0,00	252,30	C	-252,30	-1			
VE	VENTES	2082	15656	05/12/2020	708810	PORT			PORT	0005973		05/12/2020	05/01/2021	FACTURE ROZIARD	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				15,24	0,00	15,24	C	-15,24	-1			
VE	VENTES	2082	20274	05/12/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005973		05/12/2020		Equilibre lot 0002082							05/12/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2083	15625	05/12/2020	411000	COLLECTIF CLIENTS	00464	BOULLE	BOULLE	0005974		05/12/2020	05/12/2020	FACTURE BOULLE	FA	FACTURE	AAO	05/12/2020			05/12/2020	25/02/2022	09:50:57	JM				0,00	279,59	279,59	D	279,59	+1			
VE	VENTES	2083	15635	05/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005974		05/12/2020	05/12/2020	FACTURE BOULLE	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				47,76	0,00	47,76	C	-47,76	-1			
VE	VENTES	2083	15654	05/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005974		05/12/2020	05/12/2020	FACTURE BOULLE	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				231,83	0,00	231,83	C	-231,83	-1			
VE	VENTES	2084	15622	05/12/2020	411000	COLLECTIF CLIENTS	00151	RECTIFICAT	RECTIFICAT	0005975		05/12/2020	10/01/2021	FACTURE RECTIFICAT	FA	FACTURE	AAA	08/02/2021			05/12/2020	25/02/2022	09:50:57	JM				0,00	178,89	178,89	D	178,89	+1			
VE	VENTES	2084	15636	05/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005975		05/12/2020	10/01/2021	FACTURE RECTIFICAT	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				19,57	0,00	19,57	C	-19,57	-1			
VE	VENTES	2084	15640	05/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005975		05/12/2020	10/01/2021	FACTURE RECTIFICAT	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				10,99	0,00	10,99	C	-10,99	-1			
VE	VENTES	2084	15650	05/12/2020	706002	PRESTATIONS SERVICES MICRO			PRESTATIONS SERVICES MICRO	0005975		05/12/2020	10/01/2021	FACTURE RECTIFICAT	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				53,36	0,00	53,36	C	-53,36	-1			
VE	VENTES	2084	15655	05/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005975		05/12/2020	10/01/2021	FACTURE RECTIFICAT	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				94,98	0,00	94,98	C	-94,98	-1			
VE	VENTES	2084	20275	05/12/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005975		05/12/2020		Equilibre lot 0002084							05/12/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2085	15620	05/12/2020	411000	COLLECTIF CLIENTS	00134	SILPAT	SILPAT	0005976		05/12/2020	05/01/2021	FACTURE SILPAT	FA	FACTURE	AC1	31/12/2099			05/12/2020	25/02/2022	09:50:57	JM				0,00	9192,68	9192,68	D	9192,68	+1			
VE	VENTES	2085	15641	05/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005976		05/12/2020	05/01/2021	FACTURE SILPAT	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				1570,22	0,00	1570,22	C	-1570,22	-1			
VE	VENTES	2085	15645	05/12/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005976		05/12/2020	05/01/2021	FACTURE SILPAT	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				7622,45	0,00	7622,45	C	-7622,45	-1			
VE	VENTES	2085	20276	05/12/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005976		05/12/2020		Equilibre lot 0002085							05/12/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2086	16402	05/12/2020	411000	COLLECTIF CLIENTS	00562	DDH	DDH	0006042		05/12/2020	04/01/2021	FACTURE DDH	FA	FACTURE	AAA	21/02/2021			05/12/2020	25/02/2022	09:50:57	JM				0,00	1176,66	1176,66	D	1176,66	+1			
VE	VENTES	2086	16413	05/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0006042		05/12/2020	04/01/2021	FACTURE DDH	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				200,99	0,00	200,99	C	-200,99	-1			
VE	VENTES	2086	16474	05/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0006042		05/12/2020	04/01/2021	FACTURE DDH	FA	FACTURE					05/12/2020	25/02/2022	09:50:57	JM				975,67	0,00	975,67	C	-975,67	-1			
VE	VENTES	2087	15623	06/12/2020	411000	COLLECTIF CLIENTS	00419	VASSAL	VASSAL	0005977		06/12/2020	05/01/2021	FACTURE VASSAL	FA	FACTURE	AAH	02/01/2021			06/12/2020	25/02/2022	09:50:57	JM				0,00	919,27	919,27	D	919,27	+1			
VE	VENTES	2087	15642	06/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005977		06/12/2020	05/01/2021	FACTURE VASSAL	FA	FACTURE					06/12/2020	25/02/2022	09:50:57	JM				157,02	0,00	157,02	C	-157,02	-1			
VE	VENTES	2087	15647	06/12/2020	706001	PRODUCTION VENDUE LICENCE			PRODUCTION VENDUE LICENCE	0005977		06/12/2020	05/01/2021	FACTURE VASSAL	FA	FACTURE					06/12/2020	25/02/2022	09:50:57	JM				762,25	0,00	762,25	C	-762,25	-1			
VE	VENTES	2088	15627	06/12/2020	411000	COLLECTIF CLIENTS	00472	SONOFI	SONOFI	0005978		06/12/2020	04/02/2021	FACTURE SONOFI	FA	FACTURE	AA3	30/12/2020			06/12/2020	25/02/2022	09:50:57	JM				0,00	919,27	919,27	D	919,27	+1			
VE	VENTES	2088	15643	06/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005978		06/12/2020	04/02/2021	FACTURE SONOFI	FA	FACTURE					06/12/2020	25/02/2022	09:50:57	JM				157,02	0,00	157,02	C	-157,02	-1			
VE	VENTES	2088	15648	06/12/2020	706001	PRODUCTION VENDUE LICENCE			PRODUCTION VENDUE LICENCE	0005978		06/12/2020	04/02/2021	FACTURE SONOFI	FA	FACTURE					06/12/2020	25/02/2022	09:50:57	JM				762,25	0,00	762,25	C	-762,25	-1			
VE	VENTES	2089	15675	07/12/2020	411000	COLLECTIF CLIENTS	09999	DIVERS	DIVERS	0005979		07/12/2020	07/12/2020	FACTURE DIVERS	FA	FACTURE	AFX	11/12/2020			07/12/2020	25/02/2022	09:50:57	JM				0,00	570,87	570,87	D	570,87	+1			
VE	VENTES	2089	15678	07/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005979		07/12/2020	07/12/2020	FACTURE DIVERS	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				3,93	0,00	3,93	C	-3,93	-1			
VE	VENTES	2089	15687	07/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005979		07/12/2020	07/12/2020	FACTURE DIVERS	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				93,59	0,00	93,59	C	-93,59	-1			
VE	VENTES	2089	15697	07/12/2020	706002	PRESTATIONS SERVICES MICRO			PRESTATIONS SERVICES MICRO	0005979		07/12/2020	07/12/2020	FACTURE DIVERS	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				454,30	0,00	454,30	C	-454,30	-1			
VE	VENTES	2089	15709	07/12/2020	708810	PORT			PORT	0005979		07/12/2020	07/12/2020	FACTURE DIVERS	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				19,06	0,00	19,06	C	-19,06	-1			
VE	VENTES	2089	20277	07/12/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005979		07/12/2020		Equilibre lot 0002089							07/12/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2090	15672	07/12/2020	411000	COLLECTIF CLIENTS	00608	NEROUD	NEROUD	0005980		07/12/2020	07/12/2020	FACTURE NEROUD	FA	FACTURE	AAA	11/12/2020			07/12/2020	25/02/2022	09:50:57	JM				0,00	2180,02	2180,02	D	2180,02	+1			
VE	VENTES	2090	15679	07/12/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005980		07/12/2020	07/12/2020	FACTURE NEROUD	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				372,38	0,00	372,38	C	-372,38	-1			
VE	VENTES	2090	15701	07/12/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005980		07/12/2020	07/12/2020	FACTURE NEROUD	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				1807,65	0,00	1807,65	C	-1807,65	-1			
VE	VENTES	2090	20278	07/12/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005980		07/12/2020		Equilibre lot 0002090							07/12/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2091	15673	07/12/2020	411000	COLLECTIF CLIENTS	00611	AGEFIS TOU	AGEFIS TOU	0005981		07/12/2020	07/12/2020	FACTURE AGEFIS TOU	FA	FACTURE	AAA	05/02/2021			07/12/2020	25/02/2022	09:50:57	JM				0,00	8733,04	8733,04	D	8733,04	+1			
VE	VENTES	2091	15688	07/12/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005981		07/12/2020	07/12/2020	FACTURE AGEFIS TOU	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				1491,71	0,00	1491,71	C	-1491,71	-1			
VE	VENTES	2091	15698	07/12/2020	706010	FORMATION MINI			FORMATION MINI	0005981		07/12/2020	07/12/2020	FACTURE AGEFIS TOU	FA	FACTURE					07/12/2020	25/02/2022	09:50:57	JM				7241,33	0,00	7241,33	C	-7241,33	-1			
VE	VENTES	2092	15668	07/12/2020	411000	COLLECTIF CLIENTS	00419	VASSAL	VASSAL	0005982		07/12/2020	06/01/2021	FACTURE VASSAL	FA	FACTURE	AAI	02/01/2021			07/12/2020	25/02/2022	09:50:57	JM				0,00	919,27	919,27	D	919,27	+1			
